Provider,Name,Longitude,Latitude,Elevation,HN_year_start,HN_year_end,HS_year_start,HS_year_end
CH_METEOSWISS,Barmelweid,7.96948569010461,47.4214235301006,777,1968,2019,1968,2019
CH_METEOSWISS,Basel_Binningen,7.58350313368039,47.5411346624351,316,1930,2020,1886,2019
CH_METEOSWISS,Baulmes,6.52257902926633,46.7894693309352,642,1970,2020,1970,2019
CH_METEOSWISS,Bauma,8.9055556658498,47.3645699565726,667,1968,2020,1968,2019
CH_METEOSWISS,Beatenberg,7.80003213250943,46.7002623548898,1170,1968,1980,1967,1980
CH_METEOSWISS,Bellelay,7.16911540638228,47.2645065973959,923,2008,2016,2000,2016
CH_METEOSWISS,Bellinzona_CH_METEOSWISS,9.0048744276158,46.1898972915872,224,1964,2012,1963,2016
CH_METEOSWISS,Belp,7.50533509779229,46.9060968446451,510,1969,2020,1969,2019
CH_METEOSWISS,Bergun_Latsch,9.75369506366927,46.6272745880837,1407,1972,2016,1972,2016
CH_METEOSWISS,Bern_Zollikofen,7.4640426089328,46.9907397359376,552,1897,2020,1931,2019
CH_METEOSWISS,Bernina_Curtinatsch,9.98687900113323,46.4410974084748,2090,2009,2011,2009,2011
CH_METEOSWISS,Beromunster,8.19362883159751,47.2073062081368,642,2011,2020,1998,2019
CH_METEOSWISS,Bex,6.99530333338512,46.2441615255785,402,1969,2015,1969,2015
CH_METEOSWISS,Beznau,8.23547865355199,47.5577271097408,327,1958,2011,1958,2011
CH_METEOSWISS,Biasca,8.97839475043251,46.3361266289865,278,2011,2020,2011,2019
CH_METEOSWISS,Biel_Bienne,7.25756790537412,47.1204048286578,433,1959,2011,1958,2011
CH_METEOSWISS,Biere,6.34238747101246,46.5248879250992,683,1974,2014,1974,2014
CH_METEOSWISS,Binn,8.19230710322221,46.3676714909287,1479,2011,2017,2011,2017
CH_METEOSWISS,Bischofszell,9.23469967924201,47.4973841855798,470,1975,1980,1975,1980
CH_METEOSWISS,Bisisthal,8.83072300608763,46.943827133333,856,1965,2011,1964,2019
CH_METEOSWISS,Bivio_CH_METEOSWISS,9.66862089382951,46.4624959177239,1856,1965,2020,1965,2019
CH_METEOSWISS,Blatten_Lotschental,7.82319878606842,46.4204571007837,1538,1973,2013,1974,2013
CH_METEOSWISS,Blumenstein,7.52055261402546,46.744251741211,655,1971,2020,1971,2019
CH_METEOSWISS,Bosco_Gurin_CH_METEOSWISS,8.48870580543385,46.3167777325593,1486,1996,2018,1961,2019
CH_METEOSWISS,Boudevilliers,6.88742030750968,47.0228834152844,750,1966,2020,1968,2019
CH_METEOSWISS,Bourg_St_Pierre_CH_METEOSWISS,7.20854415848433,45.9457776802081,1664,2007,2020,2007,2019
CH_METEOSWISS,Bozberg,8.1318326881241,47.4816996010531,536,1976,2014,1976,2014
CH_METEOSWISS,Braggio,9.12546813663244,46.2963488780605,1312,1963,2020,1964,2019
CH_METEOSWISS,Braunau,9.07338590219928,47.5222825283808,592,1977,2020,1977,2019
CH_METEOSWISS,Braunwald_CH_METEOSWISS,8.9876411834552,46.937476052981,1299,1969,1978,1968,1979
CH_METEOSWISS,Breitmoos,9.07738515944477,47.2278073557177,975,1976,1979,1976,1979
CH_METEOSWISS,Brienz,8.06085358572064,46.7407262107885,567,1969,2012,1969,2012
CH_METEOSWISS,Brig,7.9652699275345,46.3118024131504,665,1974,2014,1974,2014
CH_METEOSWISS,Brissago,8.70900265002773,46.1198570561926,280,1969,2020,1969,2019
CH_METEOSWISS,Bristen,8.69838158740549,46.7675886842979,784,2011,2016,2011,2016
CH_METEOSWISS,Broc,7.10815877094767,46.6096568700923,682,1969,2020,1968,2019
CH_METEOSWISS,Brulisau,9.46006697643418,47.2941277690292,928,1972,2020,1972,2019
CH_METEOSWISS,Brusio_CH_METEOSWISS,10.1172230646083,46.2643582672411,856,2011,2018,2011,2018
CH_METEOSWISS,Buch_SH,8.78389383725855,47.7171648002042,414,2011,2019,1998,2019
CH_METEOSWISS,Buchs_Aarau,8.07952700580808,47.3843757260236,386,1960,2020,1963,2019
CH_METEOSWISS,Buffalora,10.2671884155871,46.6481390511309,1968,1964,2020,1963,2019
CH_METEOSWISS,Bulach,8.5277070080153,47.519614442326,403,2007,2020,1999,2019
CH_METEOSWISS,Burgdorf,7.59872097771426,47.0569524736909,534,1969,2020,1969,2019
CH_METEOSWISS,Camedo,8.6075044600833,46.1552942013668,590,2011,2020,2012,2019
CH_METEOSWISS,Campocologno,10.1352583883067,46.2378446423761,577,2013,2020,2013,2019
CH_METEOSWISS,Cavaglia_CH_METEOSWISS,10.0363595326557,46.3678711209266,1707,1968,2020,1968,2019
CH_METEOSWISS,Cevio,8.60316196081943,46.3204986940722,417,2008,2016,2004,2016
CH_METEOSWISS,Chables,6.8157066128306,46.8259820810421,589,1965,2020,1964,2019
CH_METEOSWISS,Chalet_du_Villars,6.71034371876138,46.6037721894544,870,1974,1980,1974,1980
CH_METEOSWISS,Cham,8.45089791666827,47.1795153618909,423,1968,1977,1968,1977
CH_METEOSWISS,Chaneaz,6.7428439540886,46.7292792799775,758,1972,2012,1971,2019
CH_METEOSWISS,Chasseron,6.53771987381685,46.8504655520059,1605,1958,1967,1958,1967
CH_METEOSWISS,Chateau_d_Oex,7.13965902474604,46.4798111036058,1028,1958,2020,1940,2019
CH_METEOSWISS,Chaumont,6.97881201698005,47.0491572830325,1136,1963,2020,1963,2019
CH_METEOSWISS,Chavornay,6.54800242529348,46.7023913654566,439,1969,1980,1969,2019
CH_METEOSWISS,Cheserex,6.17216471554749,46.3984203746452,532,1974,1980,1975,1980
CH_METEOSWISS,Chiggiogna,8.82225525287768,46.4685988311176,695,1961,1979,1960,1980
CH_METEOSWISS,Chippis,7.53206005349089,46.2820500011612,529,1958,1970,1959,1970
CH_METEOSWISS,Chur,9.53048906640336,46.8703647765019,556,1888,2020,1958,2019
CH_METEOSWISS,Cleuson,7.32430749789827,46.113451716096,2200,1961,1972,1961,1972
CH_METEOSWISS,Col_des_Mosses,7.09824580932767,46.3915181997476,1412,1972,2016,2008,2016
CH_METEOSWISS,Col_du_Grand_St_Bernard,7.17071415457314,45.8690798709141,2472,1865,2020,,
CH_METEOSWISS,Combe_Garot,6.75669183423178,46.9528783131291,629,2008,2020,2008,2019
CH_METEOSWISS,Corcelles_sur_Chavornay,6.60020746703658,46.7029587605948,560,1969,1980,1969,1980
CH_METEOSWISS,Cossonay,6.49308985312224,46.6095038320771,590,1969,2020,1969,2019
CH_METEOSWISS,Cotterg,7.20917871807793,46.085928685741,840,1959,1964,1960,1964
CH_METEOSWISS,Courtelary,7.09063359708085,47.180797464132,695,1969,2008,1969,2015
CH_METEOSWISS,Courtepin,7.12757172374601,46.8600748646365,565,1971,2020,1971,2019
CH_METEOSWISS,Couvet,6.65868122660306,46.9335318971313,728,1961,2008,1961,2019
CH_METEOSWISS,Davos,9.84354139635798,46.8129657001873,1594,1930,2020,1931,2019
CH_METEOSWISS,Degersheim,9.19418397635741,47.3658946760328,830,1961,2011,1960,2019
CH_METEOSWISS,Delemont,7.34954122006178,47.3517022558723,439,1960,2020,1960,2019
CH_METEOSWISS,Dielsdorf,8.46080004593646,47.4837328903611,428,1976,1980,1976,1980
CH_METEOSWISS,Diessenhofen,8.72712313883622,47.691724116213,404,2012,2020,2012,2019
CH_METEOSWISS,Dietikon,8.40446046818621,47.4135630777767,384,1976,1980,1976,2016
CH_METEOSWISS,Dischma,9.88208029062965,46.7719368202549,1710,1972,2020,1972,2019
CH_METEOSWISS,Disentis,8.85346753184552,46.7065725053282,1197,1960,2020,1960,2019
CH_METEOSWISS,Ebnat_Kappel,9.1084859649293,47.2733871957944,623,1965,2010,1965,2010
CH_METEOSWISS,Echallens,6.62176958736409,46.6460989303433,602,1969,2020,1970,2019
CH_METEOSWISS,Effretikon,8.70250534116599,47.4388167581018,478,1968,2011,1968,2019
CH_METEOSWISS,Eggersriet,9.46789512719066,47.4387563478153,770,2011,2019,2003,2019
CH_METEOSWISS,Egolzwil,8.00473824845331,47.1794254310027,521,2012,2014,2003,2014
CH_METEOSWISS,Ehrendingen,8.33921187364367,47.5076425880575,428,1975,2015,1975,2015
CH_METEOSWISS,Eigenthal,8.21861064776943,46.9833353411131,1114,1974,2020,1974,2019
CH_METEOSWISS,Einsiedeln,8.75653317562086,47.1330419571782,910,1907,2020,1931,2019
CH_METEOSWISS,Elm_CH_METEOSWISS,9.17533990526174,46.923752584878,957,1881,2020,1949,2019
CH_METEOSWISS,Engelberg_CH_METEOSWISS,8.41049128619241,46.8216432495441,1035,1930,2020,1931,2019
CH_METEOSWISS,Engeloch_Simplon,8.02026513262459,46.2247324473192,1795,1972,1980,1972,1980
CH_METEOSWISS,Engstligenalp,7.56527205848026,46.4492468055146,1964,1959,1978,1958,1978
CH_METEOSWISS,Ennetbaden,8.32117530357257,47.4814635791551,420,1963,1980,1963,1980
CH_METEOSWISS,Entlebuch,8.06873792206368,46.9868201194093,768,1961,2016,1968,2016
CH_METEOSWISS,Eptingen,7.81897608626527,47.3858948465256,565,2011,2020,2010,2019
CH_METEOSWISS,Eriswil,7.85047931912902,47.0834202198927,729,2011,2020,1998,2019
CH_METEOSWISS,Erlenbach_im_Simmental,7.52404293464854,46.6584772672115,732,1969,2020,1968,2019
CH_METEOSWISS,Ermatingen,9.08818419694743,47.6716957049273,400,1977,1980,1977,1980
CH_METEOSWISS,Ernen,8.12976389559833,46.3914864494416,1000,1969,1980,1969,1980
CH_METEOSWISS,Eschlikon,8.97287531948111,47.4521334713687,578,1973,2020,1973,2019
CH_METEOSWISS,Escholzmatt,7.93539833196141,46.9034850629801,840,1969,2020,1968,2019
CH_METEOSWISS,Euthal,8.81823408283309,47.0989869208294,910,1974,1980,1972,2019
CH_METEOSWISS,Evolene_Villa,7.50864590880279,46.1122121163738,1825,1986,2012,1986,2012
CH_METEOSWISS,Fahy,6.94116280909391,47.4238031720316,596,1961,2007,1968,2007
CH_METEOSWISS,Fescoggia,8.87510156521415,46.0403996935985,855,1965,1974,1966,1974
CH_METEOSWISS,Fey,7.26670748698211,46.1879514524699,737,1959,1980,1959,1980
CH_METEOSWISS,Fiesch,8.13523409736653,46.402383115172,1063,1969,1980,1969,1980
CH_METEOSWISS,Fieschertal,8.1410258718467,46.4279140109285,1175,2012,2020,1999,2019
CH_METEOSWISS,Filisur,9.68989648970591,46.6708686657114,1030,2009,2020,1998,2019
CH_METEOSWISS,Finhaut,6.97533855859004,46.0828689320915,1242,1966,2011,1965,2011
CH_METEOSWISS,Fionnay_CH_METEOSWISS,7.30898294049046,46.0313509417802,1500,2008,2020,2008,2019
CH_METEOSWISS,Flawil,9.20287896233133,47.4141451894169,571,2008,2016,2008,2016
CH_METEOSWISS,Flims,9.28328574381592,46.8336610786604,1050,1971,2020,1971,2019
CH_METEOSWISS,Fluhli_LU,8.02032146038884,46.8894392770191,939,1969,2020,1968,2019
CH_METEOSWISS,Fraschels,7.20592530183624,46.9964498915718,454,2009,2020,2001,2019
CH_METEOSWISS,Frasco,8.80533227247628,46.3370876904788,880,1977,1980,1977,1980
CH_METEOSWISS,Frauenfeld,8.89370539230937,47.5731011589862,393,1963,2020,1963,2019
CH_METEOSWISS,Fribourg_Posieux,7.1137229915533,46.7713951923672,650,1961,2020,1964,2019
CH_METEOSWISS,Frick,8.01417494149123,47.5136166489088,345,1969,2020,1969,2019
CH_METEOSWISS,Fruence,6.90259901350719,46.5252115058261,812,1977,2012,1977,2019
CH_METEOSWISS,Frutigen,7.65753557615325,46.5990101804881,756,1961,2016,1960,2016
CH_METEOSWISS,Gadmen_CH_METEOSWISS,8.35126288606079,46.7370381003858,1190,1961,2020,1960,2019
CH_METEOSWISS,Geils,7.51244293641669,46.4564445663157,1710,1972,1980,1972,1980
CH_METEOSWISS,Geneve_Aire,6.09053413522957,46.1957211343524,376,2012,2020,1998,2019
CH_METEOSWISS,Geneve_Cointrin,6.12775212464458,46.2474958924019,410,1958,2020,,
CH_METEOSWISS,Geneve_Observatoire,6.15243038859318,46.1998176497667,405,1864,1966,1931,1962
CH_METEOSWISS,Gerlafingen,7.56591529377043,47.1717500742485,450,1967,1978,1967,1978
CH_METEOSWISS,Gersau,8.5234233093463,46.9960692298013,521,2012,2016,2012,2016
CH_METEOSWISS,Giswil,8.19021175621199,46.849453976163,471,1976,1980,1976,1980
CH_METEOSWISS,Glarus,9.06694087537898,47.0345878658619,516,1891,2020,1959,2019
CH_METEOSWISS,Goschenen_CH_METEOSWISS,8.59535665351517,46.6926859251037,950,1901,2020,1959,2019
CH_METEOSWISS,Goscheneralp_CH_METEOSWISS,8.50001877150235,46.6475339083293,1745,1972,2012,1972,2013
CH_METEOSWISS,Grachen,7.83682027714095,46.1953189926176,1605,1965,2020,1966,2019
CH_METEOSWISS,Grand_Som_Martel,6.7587784763903,47.0276338939901,1292,1970,1974,1970,1974
CH_METEOSWISS,Grande_Dixence_le_Chargeur,7.40338203346014,46.0834238085658,2166,1964,1985,1964,1985
CH_METEOSWISS,Grenchen,7.41511994815108,47.1790936265396,427,2011,2020,2011,2019
CH_METEOSWISS,Grimentz_CH_METEOSWISS,7.57809279790822,46.1799837505092,1512,2012,2020,2012,2019
CH_METEOSWISS,Grimsel_Hospiz_CH_METEOSWISS,8.33325158816464,46.5716973424424,1980,1963,2020,1964,2019
CH_METEOSWISS,Grindelwald,8.03678995989732,46.6297301985509,1152,1965,2020,1965,2019
CH_METEOSWISS,Grono,9.16373769588501,46.255083793925,323,1930,2012,1965,2012
CH_METEOSWISS,Gross_SZ,8.77997738116055,47.1127363352038,897,2008,2020,1998,2019
CH_METEOSWISS,Grossdietwil_Stampfi,7.88534863769414,47.151256447509,710,2011,2020,2001,2019
CH_METEOSWISS,Grosshochstetten,7.64882757184487,46.904880925789,755,1973,1979,1973,1980
CH_METEOSWISS,Gruningen,8.74374263949538,47.2735063260534,535,1968,2020,1968,2019
CH_METEOSWISS,Grusch,9.63227991441134,46.974174626389,590,2011,2014,2011,2014
CH_METEOSWISS,Gryon,7.06916545012412,46.2769382908212,1146,1969,2008,1968,2019
CH_METEOSWISS,Gstaad,7.26948755095215,46.4382142431786,1100,1981,2010,1981,2010
CH_METEOSWISS,Gsteig_Gstaad,7.27851920817498,46.3764273620244,1196,1969,2017,1969,2019
CH_METEOSWISS,Guglera,7.24285365320114,46.7497329849699,877,2011,2020,2011,2019
CH_METEOSWISS,Gurnigelbad_Gassenscheuer,7.44779827261045,46.758762833549,1200,1971,1975,1971,1975
CH_METEOSWISS,Gurtnellen_CH_METEOSWISS,8.62234667759371,46.7292406138324,739,1965,1973,1966,1973
CH_METEOSWISS,Gutsch_Andermatt,8.61504614538835,46.6524409769659,2283,1958,2003,1958,2003
CH_METEOSWISS,Guttannen,8.29170927050258,46.6564535462677,1055,1876,2020,1947,2019
CH_METEOSWISS,Guttingen,9.27941190339583,47.6017302295117,440,1976,2005,,
CH_METEOSWISS,Hallau,8.47046250709429,47.6972815081919,419,1963,2020,1963,2019
CH_METEOSWISS,Hausen_am_Albis,8.52243936973367,47.239763621497,590,1975,2020,1975,2019
CH_METEOSWISS,Heiden,9.53514359077945,47.4458606902528,800,1958,1995,1958,1995
CH_METEOSWISS,Heiligenschwendi,7.69383591097782,46.7502039624272,1125,1960,1971,1960,1971
CH_METEOSWISS,Herbetswil,7.58792054477071,47.2967041844241,544,1969,2020,1969,2019
CH_METEOSWISS,Heremence,7.40440676739499,46.1782911533386,1218,2008,2020,1998,2019
CH_METEOSWISS,Herisau,9.26307293311226,47.3938857684275,700,2013,2020,1998,2019
CH_METEOSWISS,Herzogenbuchsee,7.71427019202921,47.1928090035199,482,1969,2011,1969,2019
CH_METEOSWISS,Hessigkofen,7.46960904874612,47.14195285359,580,1977,2020,1977,2019
CH_METEOSWISS,Hinterrhein,9.18382104951571,46.5237218315059,1611,1968,1996,1968,1996
CH_METEOSWISS,Hinwil,8.8114292793411,47.3095041143047,539,1971,2020,1971,2019
CH_METEOSWISS,Hoch_Ybrig,8.79009326302905,47.0117601586779,1458,1972,2020,1972,2019
CH_METEOSWISS,Hondrich,7.68073102133747,46.6731408768154,760,1969,2020,1968,2019
CH_METEOSWISS,Horgen,8.58547377802023,47.2657801914368,445,1961,1980,1960,1980
CH_METEOSWISS,Hornli,8.94162793342864,47.3708619548947,1144,1976,1978,1976,1978
CH_METEOSWISS,Hunzikon,8.97571191760217,47.4901835882175,505,1976,1980,1976,1980
CH_METEOSWISS,Huttwil,7.83735336598838,47.1140045683019,633,1971,2014,1971,2014
CH_METEOSWISS,Ilanz,9.21533714424585,46.775037891457,698,1971,2015,1971,2019
CH_METEOSWISS,Innerferrera_CH_METEOSWISS,9.44402374270285,46.520237213477,1475,1968,2020,1968,2019
CH_METEOSWISS,Innerthal,8.91527288219517,47.1064442495425,903,1969,1980,1969,1980
CH_METEOSWISS,Interlaken,7.87019225403791,46.6722403327652,577,1958,1997,1958,1997
CH_METEOSWISS,Isenthal,8.56043844239371,46.9106011514618,778,2008,2020,2006,2019
CH_METEOSWISS,Jaun,7.27589937127014,46.6115691043892,1029,1968,2020,1968,2019
CH_METEOSWISS,Jona,8.84827876470345,47.2239126616652,410,1970,2016,1971,2016
CH_METEOSWISS,Jussy,6.25792041338327,46.228536718566,466,1971,2020,1971,2019
CH_METEOSWISS,Kaiserstuhl_AG,8.41321739122914,47.5706073757931,361,1968,2019,1968,2019
CH_METEOSWISS,Kandersteg,7.67717113859944,46.4938479727643,1178,1969,1980,1968,2019
CH_METEOSWISS,Kiental,7.72709926960044,46.5825825252792,930,1973,2013,1973,2013
CH_METEOSWISS,Kiesen,7.57303273929669,46.8208163224201,535,2011,2018,1998,2018
CH_METEOSWISS,Kiley_Alp,7.50421844199828,46.5451912077419,1375,1962,1973,1968,1973
CH_METEOSWISS,Kirchberg_SG,9.02523106678461,47.4230719224512,695,1974,2020,1974,2019
CH_METEOSWISS,Kleine_Scheidegg,7.95954951529932,46.5849056626604,2061,1945,2011,1945,2013
CH_METEOSWISS,Klontal,9.00146893613495,47.0366949221493,855,1968,2020,1968,2019
CH_METEOSWISS,Klosters,9.88968738046324,46.8651552255999,1186,1968,2016,1968,2016
CH_METEOSWISS,Koppigen,7.60548050315886,47.1188461472439,485,1960,2020,1960,2019
CH_METEOSWISS,Kreuzlingen,9.1600067165355,47.6413368199952,483,1930,1976,1940,1976
CH_METEOSWISS,Kronberg,9.32758153607034,47.2914982763848,1645,1972,2020,1972,2019
CH_METEOSWISS,Kublis_CH_METEOSWISS,9.77748964853866,46.9122766919826,839,1990,2020,1990,2019
CH_METEOSWISS,Kurzeneialp,7.84073696857989,47.0134366462676,894,1974,2020,1974,2019
CH_METEOSWISS,Kusnacht_ZH,8.5853070858221,47.3103362762239,412,2008,2020,1998,2019
CH_METEOSWISS,Kussnacht_am_Rigi,8.43088106523807,47.0975603380198,502,2007,2020,2007,2019
CH_METEOSWISS,L_Abergement,6.49021261573614,46.7561621602582,647,2013,2020,2013,2019
CH_METEOSWISS,L_Auberson,6.44069099022442,46.8234350808776,1096,1961,2020,1961,2019
CH_METEOSWISS,La_Brevine,6.61028604158852,46.9838280565143,1050,1966,2014,1965,2014
CH_METEOSWISS,La_Chaux_de_Fonds,6.79230153416296,47.0829332329927,1017,1930,2020,1931,2019
CH_METEOSWISS,La_Cure,6.07565374500861,46.4602517361179,1185,1961,2020,1964,2019
CH_METEOSWISS,La_Dole,6.09947117370108,46.4247637469471,1669,1972,1993,1973,1993
CH_METEOSWISS,La_Sagne_Eglise,6.81744063530999,47.0512200609375,1050,1969,1974,1969,1974
CH_METEOSWISS,La_Tourne,6.79240269681604,46.9884738136437,1131,1969,1974,1969,1974
CH_METEOSWISS,La_Valsainte,7.17856640214847,46.6477655884658,1044,1961,1979,1960,2019
CH_METEOSWISS,Lachen_Eggen,9.58665370093131,47.4339382204832,930,1972,2020,1972,2019
CH_METEOSWISS,Lachen_Galgenen,8.85867182517104,47.179199997415,468,2013,2018,2013,2018
CH_METEOSWISS,Landquart_CH_METEOSWISS,9.57641608571786,46.9645223257533,537,1968,2020,1968,2019
CH_METEOSWISS,Langenbruck,7.75957919841598,47.3528856245475,731,1958,1987,1958,1987
CH_METEOSWISS,Langnau_am_Albis,8.52529606071308,47.2860630611674,579,1971,2020,1971,2019
CH_METEOSWISS,Langnau_i_E_,7.80640634976112,46.9396378524332,743,1930,2020,1958,2019
CH_METEOSWISS,Lauenen_bei_Gstaad,7.32038943830252,46.426584843965,1250,1969,1980,1969,1980
CH_METEOSWISS,Laufen,7.52676557363499,47.413953615148,404,2013,2020,2013,2019
CH_METEOSWISS,Laufenburg,8.05442300876037,47.5477132081042,329,1969,2020,1969,2019
CH_METEOSWISS,Laupen,7.24100672379574,46.9171065126951,483,1971,2020,1971,2019
CH_METEOSWISS,Lausanne,6.64327788700498,46.5278097005932,601,1958,2008,1958,2011
CH_METEOSWISS,Lauterbrunnen_CH_METEOSWISS,7.90646370514572,46.5929263137707,815,1969,2010,1969,2019
CH_METEOSWISS,Le_Boinod,6.8584547700714,47.0799500169848,1167,1969,1974,1969,1974
CH_METEOSWISS,Le_Brassus,6.159527868544,46.5481652975329,1073,1974,1991,1975,1991
CH_METEOSWISS,Le_Locle,6.74448556429781,47.0544892729558,920,,,1998,2003
CH_METEOSWISS,Le_Sentier,6.22122822116499,46.5993148806703,1015,1961,1980,1960,1978
CH_METEOSWISS,Le_Sepey,7.05773530196314,46.3712204846352,1267,1977,1996,1977,1996
CH_METEOSWISS,Lenk,7.44687851479383,46.4430372759612,1070,2007,2020,2007,2019
CH_METEOSWISS,Les_Avants,6.94245647479413,46.4568450322361,1036,1974,2008,1973,2015
CH_METEOSWISS,Les_Bioux,6.26132168000143,46.6162010134804,1025,2008,2020,1998,2019
CH_METEOSWISS,Les_Brenets,6.71021089010949,47.0719523670392,908,2008,2020,1998,2019
CH_METEOSWISS,Les_Charbonnieres,6.31243393996268,46.670130832138,1045,2008,2011,2008,2011
CH_METEOSWISS,Les_Diablerets,7.16634751842945,46.3468594232181,1191,1961,2020,1960,2019
CH_METEOSWISS,Les_Marecottes,7.01662042340665,46.1188971647239,990,2011,2016,1998,2016
CH_METEOSWISS,Les_Petits_Ponts,6.7544883199722,46.992751103705,1008,1969,1974,1969,1974
CH_METEOSWISS,Les_Plans_sur_Bex,7.08798662478599,46.2553637237168,1070,1961,1980,1960,1980
CH_METEOSWISS,Les_Ponts_de_Martel,6.72717177865542,46.9975050441056,1052,1961,2020,1968,2019
CH_METEOSWISS,Les_Rangiers,7.21931964333812,47.3845092597612,856,1967,1995,1967,1995
CH_METEOSWISS,Les_Rots,6.6835191054611,46.9630692754472,1090,1969,1974,1969,1974
CH_METEOSWISS,Leukerbad,7.62164795911121,46.3670400502295,1286,1966,2020,1966,2019
CH_METEOSWISS,Leysin_CH_METEOSWISS,7.00754955508658,46.3412641969045,1320,1931,1976,1958,1976
CH_METEOSWISS,Linthal_Tierfehd,8.98370669217368,46.8792197478743,810,1961,2020,1960,2019
CH_METEOSWISS,Locarno_Monti,8.78756802980269,46.1724945153342,366,1935,2020,1940,2019
CH_METEOSWISS,Lohn_SH,8.67762999705232,47.7519482803483,585,1963,1983,1963,1983
CH_METEOSWISS,Longirod,6.25829418616218,46.4961189165204,900,1969,2019,1969,2019
CH_METEOSWISS,Lorzentobel,8.55461982206522,47.1805353703307,536,1968,2020,1969,2019
CH_METEOSWISS,Lugano,8.96030470692512,46.0042278004735,273,1864,2020,1931,2019
CH_METEOSWISS,Lungern,8.16250653773248,46.7850791611069,740,1965,2020,1965,2019
CH_METEOSWISS,Luterswil,7.43546673968348,47.1207288716108,575,1972,1976,1972,1976
CH_METEOSWISS,Luthern,7.91859980648179,47.058203650543,767,1968,2020,1967,2019
CH_METEOSWISS,Luzern,8.30100005876717,47.0364403084051,454,1883,2020,1958,2019
CH_METEOSWISS,Madiswil,7.79730443232092,47.1603792004618,542,1971,2020,1973,2019
CH_METEOSWISS,Magadino_Cadenazzo,8.93365736635328,46.1600289458381,203,1958,2010,1958,2010
CH_METEOSWISS,Magglingen,7.21501053996214,47.1407928603119,883,2009,2014,2009,2014
CH_METEOSWISS,Marbach_LU,7.90214969431118,46.8573158522294,864,1969,2020,1968,2019
CH_METEOSWISS,Marmorera,9.63461009170821,46.5105037322306,1695,1968,1975,1968,1975
CH_METEOSWISS,Marsens,7.06967054406609,46.6564774562244,714,1958,2020,1958,2019
CH_METEOSWISS,Martigny,7.0625407870851,46.1097855943024,461,1964,2020,1959,2019
CH_METEOSWISS,Martigny_Ville,7.07065633160628,46.1222534134881,592,1964,1980,1959,1980
CH_METEOSWISS,Martina,10.4630095770132,46.8840113904175,1041,1969,2016,1969,2016
CH_METEOSWISS,Mauvoisin,7.34209581326823,46.0029138620601,1841,1971,1995,1972,1995
CH_METEOSWISS,Meiringen,8.16924223566251,46.7322308625427,588,1901,2020,1958,2019
CH_METEOSWISS,Melchthal,8.29132827783318,46.8360069020223,875,1972,1980,1976,1980
CH_METEOSWISS,Menzberg,7.99689065210165,47.0366212935899,1035,1973,1995,1973,1995
CH_METEOSWISS,Merishausen,8.60959397756985,47.7571050250769,525,1974,2011,1974,2011
CH_METEOSWISS,Mervelier,7.4900247307182,47.3466175952709,540,1969,2014,1969,2014
CH_METEOSWISS,Mesocco,9.23108337041321,46.3956016746649,825,1973,2020,1973,2019
CH_METEOSWISS,Mettmenstetten,8.46244505511414,47.2451698189489,470,1975,1980,1975,1980
CH_METEOSWISS,Mogelsberg,9.13603030595458,47.3614294678395,766,1972,2020,1972,2019
CH_METEOSWISS,Mohlin,7.87789410086004,47.5721967525227,343,2011,2014,1998,2014
CH_METEOSWISS,Monstein,9.77238880067505,46.7113532623332,1633,2016,2020,2016,2019
CH_METEOSWISS,Mont_Soleil,6.99369355283365,47.1586317900202,1180,1930,1983,1958,1983
CH_METEOSWISS,Montagne_du_Droit,6.93536240958088,47.1492158278122,1170,2008,2013,2008,2013
CH_METEOSWISS,Montagnier_Bagnes,7.22529367182888,46.0710188946377,839,2007,2018,2007,2018
CH_METEOSWISS,Montana_CH_METEOSWISS,7.46082392815099,46.2987996848186,1427,1930,2020,1931,2019
CH_METEOSWISS,Monte_Bre_s_Lugano,8.98609812198038,46.0091485005225,905,1965,1987,1965,1987
CH_METEOSWISS,Montenol,7.15289834659465,47.353854626641,694,2008,2020,1998,2019
CH_METEOSWISS,Monthey,6.9722701229362,46.259982126718,395,1966,1982,1965,1982
CH_METEOSWISS,Montreux_Clarens,6.89938490828101,46.4424526825171,405,1950,2005,1950,2005
CH_METEOSWISS,Morbio_Superiore,9.02906007462675,45.8614987281725,594,2010,2020,1999,2019
CH_METEOSWISS,Morges,6.5109520412722,46.516594242774,374,2011,2020,1998,2019
CH_METEOSWISS,Morgins_CH_METEOSWISS,6.85165361051986,46.2360298448722,1340,2008,2013,2008,2013
CH_METEOSWISS,Moriken_Wildegg,8.17226556874369,47.420531211994,405,2011,2020,1999,2019
CH_METEOSWISS,Mormont,7.03731150756552,47.4381010490673,535,1973,2020,1973,2019
CH_METEOSWISS,Mosen,8.23280695549262,47.2438416951506,453,1971,2020,1971,2019
CH_METEOSWISS,Mosogno,8.6409125329423,46.1985141013366,771,1977,2020,1977,2019
CH_METEOSWISS,Mottec,7.62404780665531,46.1479026807697,1580,2008,2016,2008,2016
CH_METEOSWISS,Moudon,6.80306203135473,46.6761694618181,563,2007,2020,1998,2019
CH_METEOSWISS,Moutier,7.37174476858111,47.2721617325165,579,1969,2020,1969,2019
CH_METEOSWISS,Muhleturnen,7.50794802925595,46.814064335932,574,1971,1980,1971,1980
CH_METEOSWISS,Mullheim_CH_METEOSWISS,9.0027661175405,47.6022651443209,413,1976,1979,1976,1979
